FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
org.springframework.boot.actuate.endpoint.EndpointWebMvcAutoConfiguration.java.DumpEndpoint.java.DumpEndpoint,DumpEndpoint,0.136637872,2,1,2,0,0,1,0,12,22,0.5,0,1,0,1,1,0,1
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.BaseConfiguration,BaseConfiguration,0.185726039,2,1,2,0,0,0,0,17,11,1,0,0,0,0,0,0,0
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.Ports,Ports,0.185726039,0,1,0,0,0,0,0,5,7,1,0,2,0,0,0,0,0
org.springframework.boot.actuate.autoconfigure.HealthMvcEndpointProperties.java.HealthMvcEndpointProperties,HealthMvcEndpointProperties,0.068318936,1,1,1,0,1,0,0,27,24,0.666666667,0,3,0,2,2,1,2
org.springframework.boot.actuate.endpoint.ConfigurationPropertiesReportEndpointMethodAnnotationsTests.java.ConfigurationPropertiesReportEndpointMethodAnnotationsTests,ConfigurationPropertiesReportEndpointMethodAnnotationsTests,0.068318936,3,1,3,0,1,0,1,59,124,0.8,2,5,0,4,5,1,5
org.springframework.boot.actuate.endpoint.EndpointWebMvcAutoConfiguration.java.CachePublicMetrics.java.CachePublicMetrics.CacheManagerBean,CacheManagerBean,0.185726039,0,1,0,0,2,0,0,16,20,1,0,4,0,2,2,0,2
org.springframework.boot.actuate.health.EndpointWebMvcAutoConfiguration.java.Status.java.Status,Status,0,0,1,0,0,2,0,1,6,96,0.5,0,11,0,5,5,0.6,7
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.EndpointMBeanExportProperties.java.EndpointMBeanExportProperties,EndpointMBeanExportProperties,0.117407103,0,1,0,0,4,32,1,29,62,0.888888889,0,12,0,8,8,0.142857143,8
org.springframework.boot.actuate.health.RedisHealthIndicatorTests.java.RedisHealthIndicatorTests,RedisHealthIndicatorTests,0.068318936,6,1,5,0,1,8,0.333333333,25,67,0.8,8,5,0,4,7,0.166666667,5
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.AuditAutoConfiguration.java.AuditAutoConfiguration.AuditEventRepositoryConfiguration,AuditEventRepositoryConfiguration,0.185726039,2,1,2,0,0,1,0,33,7,1,1,1,0,1,1,0,1
org.springframework.boot.actuate.metrics.repository.InMemoryPrefixMetricRepositoryTests.java.InMemoryPrefixMetricRepositoryTests,InMemoryPrefixMetricRepositoryTests,0,3,1,3,0,1,0,1,35,69,0.833333333,11,6,0,5,9,1,10
org.springframework.boot.actuate.autoconfigure.MetricExportAutoConfigurationTests.java.MetricExportAutoConfigurationTests,MetricExportAutoConfigurationTests,0,13,1,12,0,1,0,1,34,97,0.8,9,5,0,4,10,1,5
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.AuditAutoConfiguration.java.AuditAutoConfiguration,AuditAutoConfiguration,0.068318936,6,1,6,0,1,7,1,22,37,0.75,2,4,0,3,3,0,3
org.springframework.boot.actuate.health.EndpointWebMvcAutoConfiguration.java.CompositeHealthIndicator.java.CompositeHealthIndicator,CompositeHealthIndicator,0,3,4,3,1,1,0,1,24,50,0.666666667,2,4,0,2,4,1,3
org.springframework.boot.actuate.metrics.repository.InMemoryMetricRepositoryTests.java.InMemoryMetricRepositoryTests,InMemoryMetricRepositoryTests,0,3,1,3,0,1,0,1,29,20,0.666666667,4,3,0,2,5,1,2
org.springframework.boot.actuate.endpoint.EndpointWebMvcAutoConfiguration.java.CachePublicMetrics.java.CachePublicMetrics,CachePublicMetrics,0.136637872,5,1,5,1,2,12,0,18,93,0.8,4,6,0,4,7,0,14
org.springframework.boot.actuate.health.RabbitHealthIndicatorTests.java.RabbitHealthIndicatorTests,RabbitHealthIndicatorTests,0,3,1,3,0,1,0,1,26,29,0.666666667,0,3,0,2,2,1,3
org.springframework.boot.actuate.autoconfigure.AuditAutoConfigurationTests.java.AuditAutoConfigurationTests.TestAuditEventRepository,TestAuditEventRepository,0.210270122,1,1,1,2,0,0,0,24,2,1,0,0,0,0,0,0,0
